time,title,content
2026-01-02 19:38:42,擴大投資台灣開紅盤！5家共投43億 PCB龍頭砸20億、晟銘電投9.7億,投資台灣事務所今 (2) 日公布 2026 年首波擴大投資台灣審核結果，共計通過 5 家企業申請，總投資達 43 億元。本次獲准企業包含晟銘電子 (3013-TW)、某大型印刷電路板製造商、怡何、兆盈興業及銘金科技。投資金額最高者為某印刷電路板業者，單一投資額達 20 億元。產業分布則以電子零組件、伺服器機櫃與塑膠包材為主，顯見製造業持續朝向 AI 智慧化與低碳永續轉型。   晟銘電子 (3013-TW) 為知名的電腦、伺服器機殼及液冷機櫃製造商。因應美中貿易爭端持續延燒，為分散集團營運風險並強化全球布局，近年積極擴增生產基地。本次桃園擴廠投資計畫聚焦於提升核心技術與推動環境永續發展，投資金額約 9.7 億元，可創造 56 名本國就業機會；新廠區將布建智慧化產線，運用 AI 技術進行生產排程與產品檢測，以精進品質及製程效率，同時將設置太陽能發電設施，採用節能設備與回收包材等，達到降低能耗與環保的目的。   某印刷電路板業者為國內大型電子零組件製造集團旗下子公司，主要從事印刷電路板之研發、製造與銷售，並聚焦於發展先進電路板製程技術。為因應客戶下世代產品開發需求，該公司進駐南科高雄園區，斥資 20 億元建置先進印刷電路板產線，預估可創造 236 名本國就業機會。新產線將導入 AI 技術優化既有生產流程，提升產品檢測能力，並進行工作排程最佳化與設備預防性維護，同時設置太陽能發電設施與廢水回收系統，以降低整體碳排放量。   怡何有限公司專營塑膠真空成型製品之設計製造，客製化電子零組件承載盤及泡殼包裝盒，獲多家高科技產業客戶採用。為擴充產能，增聘 8 名本國員工，投資 6 億元於苗栗竹南興建新廠，導入自動化生產線與物聯網監控系統，提升生產效率與品質穩定性，同時配合政府淨零碳排政策，使用節能設備、再生能源與碳排管理系統，以減低環境影響。   兆盈興業擁有專業玻璃加工技術，提供材料切割、CNC 加工成型、化學強化、自動印刷與各式鍍膜等一站式服務，近年更投入半導體先進封裝玻璃晶圓與光通電路玻璃之技術開發，穫多家國際大廠訂單。規劃於嘉義馬稠後產業園區增設玻璃晶圓產線，投資金額逾 6.3 億元，創造 81 個就業機會。新產線預計導入資訊管理系統，結合 AI 演算法分析數據，進行自動生產排程與維護預測，並優先使用低碳節能設備，建立清洗廢水、玻璃碎片回收系統等，積極響應節能減碳政策。    銘金科技專門生產各種材質的半導體關鍵治具耗材，例如石英、陶瓷、單晶矽、碳化矽、氧化鋁及高階工程塑膠 (Vespel、PBI) 等，為台灣半導體龍頭與多數先進半導體製造廠等各科技大廠的前段關鍵核心製程與後段先進封裝 (CoWoS 製程) 治具耗材的合格供應商。預計增聘 9 名本國員工，投資逾 9.5 億元於臺中外埔地區擴建廠區及增設產線。透過全廠區機台設備 IOT 聯網，導入智能化系統與自動光學檢驗設備，並將設置智慧電表、安裝太陽光電設施與使用節能燈具等。   截至目前「投資台灣三大方案」已吸引 1706 家企業約 2 兆 5742 億元投資，預估創造 16 萬 2431 個本國就業機會，其中「歡迎台商回台投資行動方案」有 340 家企業投資約 1 兆 3729 億元，帶來 9 萬 1930 個就業機會；「中小企業加速投資行動方案」則已吸引 1157 家企業投資約 5926 億元，帶來 4 萬 1243 個就業機會。後續尚有 6 家廠商排隊待審。
2026-01-02 19:36:50,〈台新新光合併〉新壽財務體質大進化！魏寶生：CSM突破2500億 資本適足率估逾130%,台新人壽 2026 年 1 月 1 日正式合併新光人壽，並更名為「新光人壽」，今 (2) 日舉辦合併茶會，新光人壽董事長魏寶生致詞時強調這不僅是兩家企業的結合，更象徵台新新光金控晉升台灣第四大金控後，開啟保險事業的新篇章。他指出，合併後的新壽財務體質全面進化，淨值突破 2000 億元，資本適足率 (TIS) 預期可望達 130% 以上，而 CSM 累積金額更來到 2500 億元以上，今年度貢獻獲利估破 200 億元。   新光人壽昨日已召開董事會，補選新任董事長，最後推舉魏寶生董事為新任董事長、洪士琪為副董事長，並聘任黃敏義為總經理。   過去新光人壽以傳統壽險、健康險、傷害險及投資型商品銷售見長，而台新人壽在投資型、利變型保單及分紅商品等也具深厚基礎，雙方整合後可全面滿足客戶在風險保障、資產增值、退休理財等全方位需求，並以厚實合約服務邊際利潤 (CSM) 及穩定新契約保費 (FYP) 為核心，以因應 IFRS 17 與 ICS 制度接軌，實現長期財務穩健的目標。   魏寶生指出，合併後的新光人壽財務結構顯著強化，淨值比提升近 1%，整體淨值規模達到 2000 億元以上，具備更強實力抵禦市場波動。在會計策略上，資產重分類的彈性由原本的 20% 至 40% 提升至 50% 以上，能有效消弭負債波動，提升淨值穩定性。   針對接軌台灣保險資本標準 (TIS)，魏寶生表示，在台新人壽的助力下，合併後 TIS 資本適足率有望達到 130% 以上。此外，公司已累積雄厚的外匯價格變動準備金，大幅增強吸收外匯風險的能力。   魏寶生致詞時特別感謝副董洪士琪，於 2 年半前找他加入改革行列，並打趣地表示，當初並未提到新新併與 T17、T18 開發案，不過，所幸在時任董事長陳淮舟與副董吳東明、洪士琪指導下，並秉持公司治理原則，新壽不動產團隊忍辱負重完成任務，   他直言，在洪士琪推動業務改革下，近年轉型有成，包括設立業界唯一的「通路長」職務並落實「行銷制」，最難能可貴的是，公司開始出現費差益，並帶動整體業務團隊擴增 2000 多人至近 8500 人水準 ，健康型商品保費收入成長達 257%，同時運用 AI 管控風險。   去年 CSM (保險服務給付預期利潤) 新高水準的 620 億元以上，成長幅度超過 6 成，預估合併後累積金額達 2500 億元以上，可穩定貢獻獲利，CSM 納入 2026 的獲利貢獻就超過 200 億元，未來每年預估還會有雙位數的成長。   魏寶生提到，台新人壽源自百年美商保德信人壽，其專業的保障型保單與近期推出的分紅保單，將與新光人壽既有的產品線形成強大互補 。他引述台新人壽總經理戴朝暉的預測，合併後今年銀行保險銷售目標將突破 500 億元，力拚市場第一；在保經代通路上，目前也已穩坐本土壽險公司龍頭 。   展望未來，新光人壽將持續深耕國際市場，除在越南設立保險代理人公司，與日本第一生命壽險深化合作外，也在新加坡發行國際債券並由台新投信代操，強化資金運用效益。   魏寶生除了感謝金控董事長吳東亮的領航，也感謝總經理黃敏義及經營團隊，他指出，黃敏義一路從基層做到總經理，共從業 43 年，如同一罈老酒，並表示如今的新光人壽已浴火重生，是浴火鳳凰，將以更穩健的步伐邁向未來。
2026-01-02 19:24:55,緯穎擴大德州廠投資 斥資10.23億元進行建築物改良,緯穎 (6669-TW) 今 (2) 日代子公司 Wiwynn Technology Corporation 公告，因應營運需求斥資 3528 萬美元 (約新台幣 10.23 億元) 對德州廠進行建築物改良。    緯穎 AI 伺服器業績暢旺，董事長洪麗寗指出，客戶瘋狂興建資料中心，可說是「AI 核武競爭」，緯穎作為全球 AI 伺服器供應鏈夥伴之一，所有設計與策略都是以「接近客戶」為宗旨，從目前的國際情勢來看，赴美設廠是正確選擇。    執行長林威遠對於後市也持樂觀看法，指出訂單能見度高到「猛蓋工廠」，包含台南南科廠、墨西哥廠與美國廠皆持續擴建，其中，2 座美國廠中，1 座於去年 12 月開始運營，另一座則預計今年加入生產行列。    林威遠提到，AI 仍是緯穎主要成長動能，今明兩年動能將延續，認為 AI 競賽剛起步，看好 AI 帶動整體市場。
2026-01-02 18:51:13,傳退出手機市場？華碩澄清：2026年雖無新機但仍保留手機部門,針對市場傳出 PC 品牌華碩 (2357-TW) 擬退出手機市場的消息，華碩今 (2) 日正式對外澄清。官方強調手機事業單位營運維持不變，既有的產品維護與軟體升級均會持續進行，但證實 2026 年暫無推出新機種的計畫。   華碩向電信通路與消費者說明，雖然今年度沒有新機上市規劃，但對於所有華碩手機用戶的售後服務承諾不變。包括保修條款履行、軟體更新與安全性維護等工作，原有的手機部門團隊仍會持續運作負責。   這項傳聞源自於經銷通路端在 2026 年開春後的爆料，指出已無法從代理商取得華碩新機，引發 Zenfone 與 ROG Phone 兩大系列恐成絕響的揣測。加上華碩在新款高通處理器發表後遲遲未有新機消息，讓退出市場的傳言甚囂塵上。   回顧華碩手機發展歷程，公司自 2003 年投入市場已超過二十二年，雖然 Zenfone 曾以高性價比在東南亞取得佳績，但在中國品牌崛起後競爭加劇；華碩近期最後一款旗艦機種為 2025 年二月發表的 Zenfone 12 Ultra，當時搭載高通 Snapdragon 8 Elite 處理器並主打 AI 功能。
2026-01-02 18:42:05,AOI設備廠華洋精機IPO案過關 今獲OTC審議通過,"OTC 今 (2) 日審議通過 AOI 設備廠華洋精機 (6983-TW) 上櫃案，華洋精機申請時股本爲 1.59 億元，推薦證券商係福邦證券 (6026-TW) 及兆豐證券。   華洋今天在興櫃的最後成交價爲 178.5 元。   華洋主要從事自動化視覺影像檢測設備及模組的設計開發、製造與銷售，董事長為邱見泰。   華洋 2024 年營收為 2.51 億元，稅後純益為 6181 萬元，每股純益為 3.88 元。2025 年前三季營收為 2.44, 億元，稅後純益為 6883 萬元，每股純益為 4.32 元。"
2026-01-02 18:40:21,2026首波14檔ETF配息「紅包」來襲！ 00881配息率逼近16%最吸睛,2026 年台灣股市開年即迎來 ETF 除息行情，為百萬投資人送上新春紅包 。根據最新統計，1 月共有 14 檔 ETF 準備除息，市場焦點集中在科技股 ETF 與市值型 ETF，科技股主題 ETF 表現最為強勁，國泰台灣科技龍頭 (00881-TW) 擬配發 2.65 元現金股利，以年化配息率 15.87% 奪冠。   科技股 ETF 延續去年的多頭氣勢，在配息與績效表現上均佔據榜單前列；而穩健的市值型 ETF 表現同樣不俗，其中具備「低價高息」特性的 FT 臺灣 Smart (00905-TW) 憑藉高 CP 值成為小資族與存股族熱議的焦點 。   在本波元月除息大秀中，科技股主題 ETF 表現最為強勁，國泰台灣科技龍頭 (00881-TW) 擬配發 2.65 元現金股利，年化配息率高達 15.87%，奪下本次配息王寶座 。群益半導體收益 (00927-TW) 與新光臺灣半導體 30 (00904-TW) 也不遑多讓，年化配息率分別達 13.84% 與 12.71%，展現台灣半導體產業優異的獲利回饋能力 。回顧 2025 年表現，新光臺灣半導體 30 (00904-TW) 全年大漲 42.49%，績效位居首位，顯示 AI 浪潮持續推升台灣科技業在全球供應鏈的價值 。   市值型 ETF 則在科技股的激情中展現穩健成長力，國民 ETF 元大台灣 50 (0050-TW) 近一年總報酬率達 40.89%，表現與科技股旗鼓相當；元大 MSCI 台灣 (006203-TW) 亦繳出 37.34% 的報酬 。值得關注的黑馬 FT 臺灣 Smart (00905-TW)，股價僅 17.65 元，是市值型中門檻最低的選擇，配息率 5.67% 且近一年總報酬達 32.01%，兼具成長與價格優勢 。   此外，高息 ETF 仍由元大高股息 (0056-TW) 以 9.36% 的配息率領軍，復華台灣科技優息 (00929-TW) 與元大台灣價值高息 (00940-TW) 也維持在 5.81% 至 6.6% 的水準 。   展望 2026 年，市場法人指出，儘管全球經濟仍有挑戰，但台灣科技產業在 AI 與電動車應用的帶動下，後市依然看好 。理財專家建議投資人可採用「啞鈴式配置」策略，以元大台灣 50 (0050-TW) 或 FT 臺灣 Smart (00905-TW) 等市值型 ETF 作為核心部位追求穩健成長，衛星部位則搭配國泰台灣科技龍頭 (00881-TW) 等科技 ETF 掌握產業爆發力，並輔以高息 ETF 建立穩定現金流，構建攻守兼備的資產組合 。                      代號         股票名稱         除息金額         年化    配息率         除息日         收盤價         近一年含息總報酬率            市值       00905       FT 臺灣 Smart       0.25       5.67%       1 月 19 日       17.65       32.01%           006203       元大 MSCI 台灣       1.8       2.96%       1 月 22 日       121.45       37.34%           0050       元大台灣 50       1.0       2.99%       1 月 22 日       66.95       40.89%           高息       0056       元大高股息       0.866       9.36%       1 月 22 日       37.01       32.01%           00929       復華台灣科技優息       1.0       6.6％       1 月 20 日       18.18       5.76           00940       元大台灣價值高息       0.045       5.81%       1 月 8 日       9.3       3.33%           00730       富邦臺灣優質高息       0.11       5.72%       1 月 20 日       23.09       7.90%           00943       兆豐電子高息等權       0.065       5.42%       1 月 19 日       14.4       1.34%           00701       國泰股利精選 30       0.7       4.82%       1 月 20 日       29.03       15.06%           00944       野村趨勢動能高息       0.054       4.44%       1 月 19 日       14.59       4.89%           科技       00881       國泰台灣科技龍頭       2.65       15.87%       1 月 20 日       33.4       43.59%           00927       群益半導體收益       0.77       13.84%       1 月 17 日       22.26       32.26%           00904       新光臺灣半導體 30       0.76       12.71%       1 月 20 日       23.91       42.49%           債       00953B       群益優選非投等債       0.061       7.49%       1 月 12 日       9.77       2.52%           資料來源：CMoney (2026.01.02)   ※免責聲明：文中所提的個股、基金、ETF 期貨商品內容僅供參考，並非投資建議，投資人應獨立判斷，審慎評估風險，自負盈虧。
2026-01-02 18:36:06,〈房產〉六都房市交易單年史上最大衰退  2025年六都交易量年減24.6%,"全台六都會區公布 2025 年 12 月「建物買賣移轉棟數」，六都交易量合計為 1 萬 9,892 棟，創下今年單月最高交易量，月增 25%，年減 7.2%，2025 年 1-12 月 移轉棟數爲 20 萬 4,596 棟，年減 24.6%，爲全台六都單年史上最大衰退幅度，而以六都約占全國 8 成的移轉棟推估，信義 (9940-TW) 及永慶估去年全台的建物買賣移轉棟數有望保住 26 萬棟。   不過，住商不動產企劃研究室執行總監徐佳馨指出，在銀行房貸水位吃緊以及央行維持信用管制措施的大環境之下，加上買方對價格修正的期待，房市明顯轉趨保守，預估 2025 年全台買賣移轉棟數恐怕難保 26 萬棟。   縱使 2025 年的建物買賣移轉棟數有望保住 26 萬棟，不過，信義房屋指出，2025 年有大量的新成屋的完工交屋數字在裡面，實際上政策對於買氣影響仍相當直接，在 2026 年還是深受政策變化影響，不過現在幾乎就是一般的自住交易量能，但基本上 2025 年的移轉基期已低落，2026 不至於進一步出現明顯量縮。   永慶房屋研展中心副理陳金萍說明，12 月六都建物買賣移轉棟數月增 25%，台北市月增 33.6%，新北市月增 21.1%，桃園市量增 28.4%，台中市月增 12.5%，台南市量增 30.6%，高雄市月增 35.9%。其中，南二都及台北的月增幅邦逾 3 成。   中信房屋總經理張世宗指出，第四季以來成交量已連續三個月穩步攀升，這一波剛性需求支撐動能可望將延伸到春節前。   陳金萍表示，由於房市交易與登記約莫有 1 個月左右的時間差，12 月的建物買賣移轉棟數反映的是 11 月至 12 月初的市況，第四季為傳統購屋旺季支撐整體房市交易動能，加上政策鬆綁帶動首購、換屋族群進場，   此外，在 12 月 18 台灣央行理監事會決議房貸總量管控回歸銀行自主性管理後，銀行放款擁有更大的彈性來評估授信對象，也讓新屋完工交屋貸款申貸較為順暢，在年底大量交屋潮的挹注下，12 月六都建物買賣移轉棟數較 11 月大幅量增 25%。   另與 2024 年 12 月相比，六都交易量合計年減 7.2%，其中台北市年減 5.6%，新北市與台南市均年增 1.8%，桃園市年減 13.0%，台中市年減 15.1%，高雄市年減 8.0%。   陳金萍說，進一步觀察今年全年六大都會區建物買賣移轉棟數，六都整體交易量合計為 204,596 棟，較去年同期年減 24.6%。其中，台北市年減 22.7%，新北市年減 25.7%，桃園市年減 18.0%，台中市年減 22.7%，台南市年減 28.8%，高雄市年減 31.0%。另觀察歷年交易量發現，今年全年六大都會區建物買賣移轉棟數創八年來最低紀錄，也是自 1999 年有紀錄以來第三低量，僅高於房地合一上路的 2016 年與 2017 年，   而台中市創近七年來新低，台南市則續創八年最低，台北市、新北市為近九年新低，而高雄市更是創下近十年來最低紀錄。   陳金萍指出，在 12 月大量新屋完工交屋潮挹注下，2025 年全台建物買賣移轉棟數有望站穩 26 萬棟大關，不過，六都全年交易量仍較去年減少 24.6%，也是史上最大單年交易量減幅。回顧 2025 年房市，在銀行貸款緊縮 + 第七波選擇性信用管制持續下，市場買氣大幅降溫，對房價上漲預期改變，加上川普關稅戰衝擊，經濟面臨挑戰，影響內需與房市購屋意願，房市交易低迷，讓 2025 年房市呈「量急縮、價小跌」格局。   展望 2026 年，永慶指出，在國內外政經情勢、房市政策、兩岸關係與市場供給四大變數影響下，預期 2026 年房市回歸理性供需，市場仍以首購、自住族群為主力，因此，整體房市呈「價緩跌、量盤整」格局，但「區域分化」現象明顯，買賣雙方在價格上的博弈仍是未來交易量增減的關鍵。"
2026-01-02 18:28:18,AI驅動數位科技人才連4年成長 國泰MA首年挑戰百萬年薪,"2026 年徵才計畫正式啟動 大舉招募逾 7,600 人 向跨域人才招手    國泰金控暨五大子公司人壽、銀行、產險、證券及投信 2026 年徵才計畫正式啟動，預計招募逾 7,600 名內外勤職缺，其中因應 AI 浪潮，「數位科技」人才需求持續攀升，預計招募逾 800 位，已連續四年正成長，期待攜手跨域人才擁抱 AI，開啟創新可能，打造數位賦能未來職場；而每年備受矚目的「三大儲備幹部」亦祭出 77 名職缺，向海內外優秀人才招手，誠摯歡迎各領域好手加入國泰金控大家庭，一起向下扎根、向上成長。   因應 AI 代理（AI Agent）技術快速演進，國泰金控持續深化技術投入，並以 GAIA 2.0 技術框架推動金融科技與 AI 創新。透過多代理（Multi-Agent）與雲端協作架構，AI 從輔助工具進化為可自主推論、規劃並與人協作的智慧夥伴，打造以人為中心的金融科技應用，相關人才需求持續擴張，今年將廣招超過 800 名菁英，包含 AI 資料分析師、雲端技術人才、應用系統開發工程師等職缺。   舉例，國泰人壽運用資料科學、生成式 AI，全面推動保險業務數位智能化，帶動數位科技人才需求；國泰世華銀行因應數位上雲、AI 發展及海外數位金融服務的開展，積極找尋具備 AI 技術的資料分析或 AI 治理、AI 應用場景規劃經驗之跨域人才；國泰產險因應產險業務多元場景之特性，持續導入 AI 工具與數據自動化技術，聚焦 AI 模型建置、數據治理與雲端架構等職缺；國泰證券則以數位經營模式，打造無斷點的國內外投資平台，積極延攬資訊科技人才；國泰投信因應公司未來業務擴展策略，將導入國際級資產管理系統，積極推動數位轉型、加速與國際接軌，將聚焦雲端技術、系統分析、數據應用、程式開發與資訊安全等核心領域的人才。   每年備受矚目的國泰「三大儲備幹部」計畫將於 2 月中上旬至 3 月底開跑，今年祭出共 77 名職缺招募海內外優質人才，首年即挑戰百萬年薪的機會。其中國泰金控預計招募 12 位 GMA（Group/Global Management Associate），透過兩年半跨集團各子公司的輪調培訓，跨足商品、客戶、通路、行銷等專業領域，致力培養具有策略高度及跨領域思維的「金融策略家」，歡迎金融、數位科技、法律等各類長才者來挑戰。   隨著資產管理業務迅速成長，國泰人壽今年更首度攜手國泰投信鎖定具有潛力的財投人才，預計共招募 10 位 CIM（Cathay Investment Manager），將透過扎實的一年期的財務投資輪調培訓，深入國泰人壽與國泰投信二大金融體系的前、中、後台輪調與專案歷練，成為股票、債券、外匯專業的財務菁英；因應數位轉型與海外佈局的人才需求，國泰世華銀行 CMA（Cathay Management Associate）今年預計招募 55 位 CMA，鎖定對個金企劃、法金國際、AI 商業分析、IT 資訊應用、金融市場五大領域的優秀人才，透過計畫性輪調前、中、後台單位，奠定業務知識的廣度與深度，以具模組化的方式培育儲備幹部。國泰金控至今已培育許多 MA 成為集團中高階幹部，並於數位科技、財務投資、管理企劃等領域發揮專業所長。   國泰金控將持續以數位轉型為核心，攜手多元背景的專業夥伴，共同打造以人為本的金融科技未來，並持續應用 AI 數位工具提升工作便利性，賦能員工創造力、探索多元可能。為因應多元人才協作趨勢，秉持「Place for All」為核心理念打造「國泰共融小鎮」，提供員工支持性資源與彈性工作模式，型塑尊重差異、友善包容的職場環境，讓多元跨域人才在國泰都能夠發光發熱。誠摯歡迎初入社會的新鮮人或想轉換跑道的經驗人才加入國泰，一起「BETTER TOGETHER 共創更好」。   ●國泰金控人才招募網 --「國泰 MA 儲備幹部計畫」： https://ma.cathayholdings.com/ （相關 MA 計畫說明請詳見官網，相關日程請以後續公告為準）   ●國泰金控將於 3 月 7 日參與台大校園徵才博覽會，以及 3 月 15 日參與成大南區就業博覽會，現場將介紹國泰在金融儲備幹部、數位科技、永續發展等領域的人才需求與職涯發展藍圖。      國泰金控「三大儲備幹部」計劃也將於 2 月中上旬開跑，今年共祭出 77 明職缺招募海內外優質人才，首年即挑戰百萬年薪。 （圖／國泰金控提供）"
2026-01-02 18:15:26,營收速報  - 艾姆勒(2241)12月營收1.02億元年增率高達67.94％,"艾姆勒(2241-TW)今天公告2025年12月營收為新台幣1.02億元，年增率67.94%，月增率5.34%。   今年1-12月累計營收為7.83億元，累計年增率13%。   最新價為37.2元，近5日股價下跌-0.41%，相關汽車工業下跌-0.99%，短期股價無明顯表現。   近5日籌碼     三大法人合計買賣超：-317 張   外資買賣超：-247 張   投信買賣超：0 張   自營商買賣超：-70 張    近6個月營收一覽         月份   月營收   年增率   月增率           25/12   1.02億   68%   5%       25/11   9,710萬   75%   28%       25/10   7,609萬   43%   7%       25/9   7,141萬   33%   21%       25/8   5,916萬   -6%   5%       25/7   5,635萬   7%   32%        艾姆勒(2241-TW) 所屬產業為汽車工業，主要業務為逆變器散熱模組及其零組件。  註：數據僅供參考，不作為投資建議。"
2026-01-02 18:13:03,"南亞科推低碳供應鏈計劃 減碳8,536噸優預期","DRAM 廠南亞科 (2408-TW) 近兩年推動的「DRAM 供應鏈低碳轉型計畫」於 2025 年 12 月圓滿完成，本計畫共完成 26 案，實際減碳成果為 8,536 公噸，高於原預估的 6,300 公噸，達成率 135%，為產官學研合作典範。   南亞科於 2023 年偕同 10 家供應商夥伴投入由經濟部產業發展署所推動之「DRAM 供應鏈低碳轉型計畫」，為期二年的計畫除了號召供應商夥伴以外，也結合了工業技術研究院以及臺灣科技大學等學界的投入。   南亞科於 12 月 30 日舉辦「永續供應鏈研討會 - DRAM 供應鏈低碳轉型計劃成果發表」，會中除邀集參與此計畫的 10 家供應商夥伴外，同時也邀請經濟部產發署、工業技術研究院及台科大等共同出席分享成果及經驗交流。   南亞科執行副總經理蘇林慶表示，碳有價時代來臨，公司在積極投入 10 奈米級先進製程技術自主研發的同時，仍持續推動供應鏈低碳轉型。希冀透過產學技術合作、跨產業能力共享與數位工具導入，協助供應商共同提升低碳轉型動能，形成具韌性且更具競爭力的永續產業鏈。   本計畫從 2023 年 11 月啟動，透過與臺灣科技大學與工業技術研究院合作，從「能力建置」、「數位工具」、「低碳技術導入」三大面向推進，以協助 10 家關注供應商全面提升碳管理能力，原定目標為兩年減碳 6,300 公噸，計畫執行共完成 26 案，實際減碳成果為 8,536 公噸，達成率 135%。   此次主要成果如產品碳足跡盤查與數位查證，協助供應商完成 15 支關鍵產品碳足跡量化，並導入碳足跡標準化查證流程，提升碳數據透明與有效性，並建立在地化碳係數資料。並將本項工作成果以南亞科 DRAM 供應鏈低碳轉型為案例，由臺灣科技大學於 Going Green EcoDesign 2025 研討會中發表說明。   其次是建置雲端碳管理與數位查證平台，導入雲端數位碳管理平台，協助 10 家關注供應商更有效率管理碳排放來源、追蹤減碳績效、避免人為計算疏失，並降低查證行政成本。   最後則是碳排放熱點分析與低碳技術改善，透過碳排放熱點分析、碳排預測等創新方法，持續精進節能減碳作為，包括 VOCs 處理設備沸石轉輪節能改善，每年可節省天然氣 12.9 萬立方公尺，約減少 243 公噸碳排放、空調再熱盤管熱回收，每年可節電 67.5 萬度，約減少 333.4 公噸碳排放、製程端改用空調箱 MAU01a 變頻器，減少 85% 無塵室自動調節出風靜壓的用電量；提升空壓機能效，減少 37% 產生再生晶圓製程所需壓縮氣體的用電量；將廢熱回收壓縮，去除空氣中水分，再供應給生產設備使用，成功減少 75% 用電量。   南亞科永續表現屢創佳績， 2024 年首次榮獲摩根史坦利資本國際 (Morgan Stanley Capital International, MSCI) ESG「AA」評級，連續第四年入選道瓊永續世界指數 (DJSI World Index) ，連續第五年獲得 ISS (Institutional Shareholder Services) ESG 企業評比最佳「Prime」等級，並第七度獲得上市公司治理評鑑排名前 5% 殊榮，充分肯定公司在永續治理與長期價值的深耕成果。"
2026-01-02 18:11:24,鉅亨速報 - Factset 最新調查：群聯(8299-TW)EPS預估上修至33.11元，預估目標價為1450元,"根據FactSet最新調查，共13位分析師，對群聯(8299-TW)做出2025年EPS預估：中位數由32.77元上修至33.11元，其中最高估值38.73元，最低估值23.28元，預估目標價為1450元。   市場預估EPS      預估值   2025年(前值)    2026年    2027年     最高值  38.73(36)  80.29  81.66    最低值  23.28(23.28)  38.19  46.32    平均值  32.01(31.18)  59.47  64.8    中位數  33.11(32.77)  60.42  61.09      市場預估營收      預估值  (單位：新台幣千元)    2025年    2026年    2027年     最高值  72,788,000  118,228,000  119,519,360    最低值  69,739,000  88,241,000  95,946,000    平均值  71,081,720  99,720,820  107,800,140    中位數  70,716,000  94,275,730  102,631,330      歷史獲利表現      項目   2024年    2023年    2022年    2021年     EPS  38.95  18.48  27.71  41.34    營業收入  (單位：新台幣千元)   58,935,513  48,221,630  60,256,142  62,557,192     詳細資訊請看台股內頁：  https://www.cnyes.com/twstock/8299/financials/ratios   資料來源：Factset，數據僅供參考，不作為投資建議。"
2026-01-02 18:10:14,採購門檻大降！台電2026年小額綠電開賣 每度5.8元起跳,台電 2026 年小額綠電於今 (2) 日正式開賣，由過去的投標競價改為開放申購制。企業若有綠電需求，僅需前往台電各區處填寫申請單即可購買，流程較以往更為簡便。本次釋出的綠電來源以台電自建的南鹽光電、彰濱光電及離岸一期等案場所發之光電與風電為標的，延續 2024 年的推動經驗並優化購買流程。   為因應不同企業的用電特性，台電本次鎖定短期轉供市場，推出 1 年型商品，受理申請期間自即日起至 2 月 28 日止。一旦完成申請，最快可於次月 1 日開始轉供，合約期限至 2027 年 2 月 28 日為止。   在方案選擇上，台電提供日間型與全日型兩種選擇，日間型每度定價 5.8 元，適合上午 7 時至下午 5 時營業的企業，精準對接太陽光電發電尖峰；全日型每度則為 6 元，針對夜間營業或三班制工廠設計，透過光電與風電的組合滿足全天候用電需求。   除了穩定供電的 1 年型商品，台電今年更首度開發選月型商品，提供企業更靈活的調度空間。選月型商品同樣受理申購至 2 月 28 日，轉供期間可由用戶彈性指定為 2 至 3 月、3 至 4 月或 11 至 12 月，每度定價 6.3 元。這項新產品被視為企業短期綠電應急或彈性搭配的利器，特別是在面臨特定月份減碳評鑑或短期需求增溫時，能發揮即時補足的效果。   台電強調，今年特別開放同一電號可同時申購兩種不同類型的商品，讓企業能依照自身用電負載曲線，進行最優化的電力組合。   在申購限制方面，台電規定不論是 1 年型或選月型，皆以 1 萬度為基本申購單位。1 年型商品每戶申購上限為 100 萬度，並由用戶自訂每月轉供度數上限；選月型商品則採取固定轉供度數模式，每月上限 10 萬度。由於兩種商品的轉供起迄時間可能不同，台電提醒企業用戶需分別填寫申請單辦理。若對於申購流程或契約內容有相關疑慮，可透過台電官方網站或撥打業務諮詢專線獲取更多細節。
